ID,Week,Day,Choice
SS2_8,1,PD3,
SS2_8,1,PD3,
SS2_8,1,PD3,
SS2_8,1,PD4,1
SS2_8,1,PD4,1
SS2_8,1,PD4,1
SS2_8,1,PD4,1
SS2_8,1,PD4,1
SS2_8,1,PD4,1
SS2_8,1,PD4,
SS2_8,1,PD4,
SS2_8,1,PD4,
SS2_8,1,PD4,
SS2_9,1,PD1,1
SS2_9,1,PD1,1
SS2_9,1,PD1,1
SS2_9,1,PD1,1
SS2_9,1,PD1,1
SS2_9,1,PD1,1
SS2_9,1,PD1,
SS2_9,1,PD1,
SS2_9,1,PD1,
SS2_9,1,PD1,
SS2_9,1,PD2,1
SS2_9,1,PD2,1
SS2_9,1,PD2,1
SS2_9,1,PD2,1
SS2_9,1,PD2,1
SS2_9,1,PD2,1
SS2_9,1,PD2,
SS2_9,1,PD2,
SS2_9,1,PD2,
SS2_9,1,PD2,
SS2_9,1,PD3,1
SS2_9,1,PD3,1
SS2_9,1,PD3,1
SS2_9,1,PD3,1
SS2_9,1,PD3,1
SS2_9,1,PD3,1
SS2_9,1,PD3,
SS2_9,1,PD3,
SS2_9,1,PD3,
SS2_9,1,PD3,
SS2_9,1,PD4,1
SS2_9,1,PD4,1
SS2_9,1,PD4,1
SS2_9,1,PD4,1
SS2_9,1,PD4,1
SS2_9,1,PD4,1
SS2_9,1,PD4,
SS2_9,1,PD4,
SS2_9,1,PD4,
SS2_9,1,PD4,
SS2_10,1,PD1,1
SS2_10,1,PD1,1
SS2_10,1,PD1,1
SS2_10,1,PD1,1
SS2_10,1,PD1,1
SS2_10,1,PD1,1
SS2_10,1,PD1,
SS2_10,1,PD1,
SS2_10,1,PD1,
SS2_10,1,PD1,
SS2_10,1,PD2,1
SS2_10,1,PD2,1
SS2_10,1,PD2,1
SS2_10,1,PD2,1
SS2_10,1,PD2,1
SS2_10,1,PD2,1
SS2_10,1,PD2,
SS2_10,1,PD2,
SS2_10,1,PD2,
SS2_10,1,PD2,
SS2_10,1,PD3,1
SS2_10,1,PD3,1
SS2_10,1,PD3,1
SS2_10,1,PD3,1
SS2_10,1,PD3,1
SS2_10,1,PD3,1
SS2_10,1,PD3,
SS2_10,1,PD3,
SS2_10,1,PD3,
SS2_10,1,PD3,
SS2_10,1,PD4,1
SS2_10,1,PD4,1
SS2_10,1,PD4,1
SS2_10,1,PD4,1
SS2_10,1,PD4,1
SS2_10,1,PD4,1
SS2_10,1,PD4,
SS2_10,1,PD4,
SS2_10,1,PD4,
SS2_10,1,PD4,
SS2_11,1,PD1,1
SS2_11,1,PD1,1
SS2_11,1,PD1,1
SS2_11,1,PD1,1
SS2_11,1,PD1,1
SS2_11,1,PD1,1
SS2_11,1,PD1,
SS2_11,1,PD1,
SS2_11,1,PD1,
SS2_11,1,PD1,
SS2_11,1,PD2,1
SS2_11,1,PD2,1
SS2_11,1,PD2,1
SS2_11,1,PD2,1
SS2_11,1,PD2,1
SS2_11,1,PD2,1
SS2_11,1,PD2,
SS2_11,1,PD2,
SS2_11,1,PD2,
SS2_11,1,PD2,
SS2_11,1,PD3,1
SS2_11,1,PD3,1
SS2_11,1,PD3,1
SS2_11,1,PD3,1
SS2_11,1,PD3,1
SS2_11,1,PD3,1
SS2_11,1,PD3,
SS2_11,1,PD3,
SS2_11,1,PD3,
SS2_11,1,PD3,
SS2_11,1,PD4,1
SS2_11,1,PD4,1
SS2_11,1,PD4,1
SS2_11,1,PD4,1
SS2_11,1,PD4,1
SS2_11,1,PD4,1
SS2_11,1,PD4,
SS2_11,1,PD4,
SS2_11,1,PD4,
SS2_11,1,PD4,
SS2_12,1,PD1,1
SS2_12,1,PD1,1
SS2_12,1,PD1,1
SS2_12,1,PD1,1
SS2_12,1,PD1,1
SS2_12,1,PD1,1
SS2_12,1,PD1,
SS2_12,1,PD1,
SS2_12,1,PD1,
SS2_12,1,PD1,
SS2_12,1,PD2,1
SS2_12,1,PD2,1
SS2_12,1,PD2,0
SS2_12,1,PD2,1
SS2_12,1,PD2,1
SS2_12,1,PD2,1
SS2_12,1,PD2,1
SS2_12,1,PD2,1
SS2_12,1,PD2,1
SS2_12,1,PD2,
SS2_12,1,PD3,1
SS2_12,1,PD3,1
SS2_12,1,PD3,1
SS2_12,1,PD3,1
SS2_12,1,PD3,1
SS2_12,1,PD3,1
SS2_12,1,PD3,
SS2_12,1,PD3,
SS2_12,1,PD3,
SS2_12,1,PD3,
SS2_12,1,PD4,1
SS2_12,1,PD4,1
SS2_12,1,PD4,1
SS2_12,1,PD4,1
SS2_12,1,PD4,1
SS2_12,1,PD4,1
SS2_12,1,PD4,
SS2_12,1,PD4,
SS2_12,1,PD4,
SS2_12,1,PD4,
SS2_13,1,PD1,1
SS2_13,1,PD1,1
SS2_13,1,PD1,1
SS2_13,1,PD1,1
SS2_13,1,PD1,1
SS2_13,1,PD1,1
SS2_13,1,PD1,
SS2_13,1,PD1,
SS2_13,1,PD1,
SS2_13,1,PD1,
SS2_13,1,PD2,1
SS2_13,1,PD2,1
SS2_13,1,PD2,1
SS2_13,1,PD2,1
SS2_13,1,PD2,1
SS2_13,1,PD2,1
SS2_13,1,PD2,
SS2_13,1,PD2,
SS2_13,1,PD2,
SS2_13,1,PD2,
SS2_13,1,PD3,1
SS2_13,1,PD3,1
SS2_13,1,PD3,1
SS2_13,1,PD3,1
SS2_13,1,PD3,1
SS2_13,1,PD3,1
SS2_13,1,PD3,
SS2_13,1,PD3,
SS2_13,1,PD3,
SS2_13,1,PD3,
SS2_13,1,PD4,1
SS2_13,1,PD4,1
SS2_13,1,PD4,1
SS2_13,1,PD4,1
SS2_13,1,PD4,1
SS2_13,1,PD4,1
SS2_13,1,PD4,
SS2_13,1,PD4,
SS2_13,1,PD4,
SS2_13,1,PD4,
SS2_14,1,PD1,1
SS2_14,1,PD1,1
SS2_14,1,PD1,1
SS2_14,1,PD1,1
SS2_14,1,PD1,1
SS2_14,1,PD1,1
SS2_14,1,PD1,
SS2_14,1,PD1,
SS2_14,1,PD1,
SS2_14,1,PD1,
SS2_14,1,PD2,1
SS2_14,1,PD2,1
SS2_14,1,PD2,1
SS2_14,1,PD2,1
SS2_14,1,PD2,1
SS2_14,1,PD2,1
SS2_14,1,PD2,
SS2_14,1,PD2,
SS2_14,1,PD2,
SS2_14,1,PD2,
SS2_14,1,PD3,1
SS2_14,1,PD3,1
SS2_14,1,PD3,1
SS2_14,1,PD3,1
SS2_14,1,PD3,1
SS2_14,1,PD3,1
SS2_14,1,PD3,
SS2_14,1,PD3,
SS2_14,1,PD3,
SS2_14,1,PD3,
SS2_14,1,PD4,1
SS2_14,1,PD4,1
SS2_14,1,PD4,1
SS2_14,1,PD4,1
SS2_14,1,PD4,1
SS2_14,1,PD4,1
SS2_14,1,PD4,
SS2_14,1,PD4,
SS2_14,1,PD4,
SS2_14,1,PD4,
SS2_15,1,PD1,1
SS2_15,1,PD1,1
SS2_15,1,PD1,1
SS2_15,1,PD1,1
SS2_15,1,PD1,1
SS2_15,1,PD1,1
SS2_15,1,PD1,
SS2_15,1,PD1,
SS2_15,1,PD1,
SS2_15,1,PD1,
SS2_15,1,PD2,1
SS2_15,1,PD2,1
SS2_15,1,PD2,1
SS2_15,1,PD2,1
SS2_15,1,PD2,1
SS2_15,1,PD2,1
SS2_15,1,PD2,
SS2_15,1,PD2,
SS2_15,1,PD2,
SS2_15,1,PD2,
SS2_15,1,PD3,1
SS2_15,1,PD3,1
SS2_15,1,PD3,1
SS2_15,1,PD3,1
SS2_15,1,PD3,1
SS2_15,1,PD3,1
SS2_15,1,PD3,
SS2_15,1,PD3,
SS2_15,1,PD3,
SS2_15,1,PD3,
SS2_15,1,PD4,1
SS2_15,1,PD4,1
SS2_15,1,PD4,1
SS2_15,1,PD4,1
SS2_15,1,PD4,1
SS2_15,1,PD4,1
SS2_15,1,PD4,
SS2_15,1,PD4,
SS2_15,1,PD4,
SS2_15,1,PD4,
SS2_16,1,PD1,1
SS2_16,1,PD1,1
SS2_16,1,PD1,1
SS2_16,1,PD1,1
SS2_16,1,PD1,1
SS2_16,1,PD1,1
SS2_16,1,PD1,
SS2_16,1,PD1,
SS2_16,1,PD1,
SS2_16,1,PD1,
SS2_16,1,PD2,1
SS2_16,1,PD2,1
SS2_16,1,PD2,1
SS2_16,1,PD2,1
SS2_16,1,PD2,1
SS2_16,1,PD2,1
SS2_16,1,PD2,
SS2_16,1,PD2,
SS2_16,1,PD2,
SS2_16,1,PD2,
SS2_16,1,PD3,1
SS2_16,1,PD3,1
SS2_16,1,PD3,1
SS2_16,1,PD3,1
SS2_16,1,PD3,1
SS2_16,1,PD3,1
SS2_16,1,PD3,
SS2_16,1,PD3,
SS2_16,1,PD3,
SS2_16,1,PD3,
SS2_16,1,PD4,1
SS2_16,1,PD4,1
SS2_16,1,PD4,1
SS2_16,1,PD4,1
SS2_16,1,PD4,1
SS2_16,1,PD4,1
SS2_16,1,PD4,
SS2_16,1,PD4,
SS2_16,1,PD4,
SS2_16,1,PD4,
SS2_1,1,test,B
SS2_1,1,test,A
SS2_1,1,test,B
SS2_1,1,test,B
SS2_1,1,test,A
SS2_1,1,test,B
SS2_1,1,test,B
SS2_1,1,test,A
SS2_1,1,test,A
SS2_1,1,test,B
SS2_1,1,test,B
SS2_1,1,test,A
SS2_1,1,test,B
SS2_1,1,test,B
SS2_1,1,test,A
SS2_1,1,test,A
SS2_1,1,test,B
SS2_1,1,test,A
SS2_1,1,test,A
SS2_1,1,test,B
SS2_1,1,test,B
SS2_1,1,test,A
SS2_1,1,test,B
SS2_1,1,test,B
SS2_1,1,test,A
SS2_1,1,test,A
SS2_1,1,test,B
SS2_1,1,test,A
SS2_1,1,test,A
SS2_1,1,test,B
SS2_2,1,test,B
SS2_2,1,test,A
SS2_2,1,test,B
SS2_2,1,test,B
SS2_2,1,test,A
SS2_2,1,test,A
SS2_2,1,test,B
SS2_2,1,test,A
SS2_2,1,test,A
SS2_2,1,test,B
SS2_2,1,test,A
SS2_2,1,test,A
SS2_2,1,test,A
SS2_2,1,test,A
SS2_2,1,test,A
SS2_2,1,test,A
SS2_2,1,test,B
SS2_2,1,test,B
SS2_2,1,test,A
SS2_2,1,test,B
SS2_2,1,test,B
SS2_2,1,test,A
SS2_2,1,test,B
SS2_2,1,test,B
SS2_2,1,test,B
SS2_2,1,test,A
SS2_2,1,test,A
SS2_2,1,test,A
SS2_2,1,test,A
SS2_2,1,test,B
SS2_3,1,test,A
SS2_3,1,test,B
SS2_3,1,test,B
SS2_3,1,test,A
SS2_3,1,test,B
SS2_3,1,test,A
SS2_3,1,test,B
SS2_3,1,test,B
SS2_3,1,test,B
SS2_3,1,test,B
SS2_3,1,test,A
SS2_3,1,test,B
SS2_3,1,test,A
SS2_3,1,test,A
SS2_3,1,test,B
SS2_3,1,test,A
SS2_3,1,test,A
SS2_3,1,test,A
SS2_3,1,test,B
SS2_3,1,test,B
SS2_3,1,test,A
SS2_3,1,test,B
SS2_3,1,test,A
SS2_3,1,test,A
SS2_3,1,test,B
SS2_3,1,test,B
SS2_3,1,test,A
SS2_3,1,test,B
SS2_3,1,test,B
SS2_3,1,test,A
SS2_4,1,test,B
SS2_4,1,test,B
SS2_4,1,test,A
SS2_4,1,test,B
SS2_4,1,test,B
SS2_4,1,test,B
SS2_4,1,test,B
SS2_4,1,test,B
SS2_4,1,test,B
SS2_4,1,test,A
SS2_4,1,test,A
SS2_4,1,test,B
SS2_4,1,test,B
SS2_4,1,test,A
SS2_4,1,test,B
SS2_4,1,test,B
SS2_4,1,test,B
SS2_4,1,test,B
SS2_4,1,test,B
SS2_4,1,test,A
SS2_4,1,test,B
SS2_4,1,test,B
SS2_4,1,test,A
SS2_4,1,test,B
SS2_4,1,test,B
SS2_4,1,test,B
SS2_4,1,test,A
SS2_4,1,test,B
SS2_4,1,test,B
SS2_4,1,test,A
SS2_5,1,test,A
SS2_5,1,test,B
SS2_5,1,test,A
SS2_5,1,test,B
SS2_5,1,test,B
SS2_5,1,test,B
SS2_5,1,test,A
SS2_5,1,test,B
SS2_5,1,test,B
SS2_5,1,test,B
SS2_5,1,test,B
SS2_5,1,test,B
SS2_5,1,test,A
SS2_5,1,test,B
SS2_5,1,test,B
SS2_5,1,test,B
SS2_5,1,test,B
SS2_5,1,test,B
SS2_5,1,test,B
SS2_5,1,test,B
SS2_5,1,test,B
SS2_5,1,test,B
SS2_5,1,test,B
SS2_5,1,test,A
SS2_5,1,test,B
SS2_5,1,test,B
SS2_5,1,test,B
SS2_5,1,test,A
SS2_5,1,test,B
SS2_5,1,test,B
SS2_6,1,test,A
SS2_6,1,test,B
SS2_6,1,test,A
SS2_6,1,test,A
SS2_6,1,test,B
SS2_6,1,test,B
SS2_6,1,test,A
SS2_6,1,test,B
SS2_6,1,test,B
SS2_6,1,test,A
SS2_6,1,test,A
SS2_6,1,test,A
SS2_6,1,test,A
SS2_6,1,test,A
SS2_6,1,test,B
SS2_6,1,test,A
SS2_6,1,test,A
SS2_6,1,test,A
SS2_6,1,test,B
SS2_6,1,test,A
SS2_6,1,test,A
SS2_6,1,test,B
SS2_6,1,test,A
SS2_6,1,test,A
SS2_6,1,test,A
SS2_6,1,test,B
SS2_6,1,test,A
SS2_6,1,test,A
SS2_6,1,test,B
SS2_6,1,test,A
SS2_7,1,test,B
SS2_7,1,test,A
SS2_7,1,test,B
SS2_7,1,test,B
SS2_7,1,test,B
SS2_7,1,test,A
SS2_7,1,test,A
SS2_7,1,test,A
SS2_7,1,test,B
SS2_7,1,test,A
SS2_7,1,test,A
SS2_7,1,test,A
SS2_7,1,test,A
SS2_7,1,test,B
SS2_7,1,test,A
SS2_7,1,test,A
SS2_7,1,test,B
SS2_7,1,test,B
SS2_7,1,test,A
SS2_7,1,test,A
SS2_7,1,test,A
SS2_7,1,test,B
SS2_7,1,test,A
SS2_7,1,test,A
SS2_7,1,test,A
SS2_7,1,test,B
SS2_7,1,test,A
SS2_7,1,test,B
SS2_7,1,test,B
SS2_7,1,test,A
SS2_8,1,test,B
SS2_8,1,test,A
SS2_8,1,test,B
SS2_8,1,test,B
SS2_8,1,test,A
SS2_8,1,test,A
SS2_8,1,test,A
SS2_8,1,test,A
SS2_8,1,test,B
SS2_8,1,test,B
SS2_8,1,test,B
SS2_8,1,test,B
SS2_8,1,test,A
SS2_8,1,test,A
SS2_8,1,test,B
SS2_8,1,test,B
SS2_8,1,test,A
SS2_8,1,test,B
SS2_8,1,test,B
SS2_8,1,test,A
SS2_8,1,test,B
SS2_8,1,test,A
SS2_8,1,test,B
SS2_8,1,test,A
SS2_8,1,test,A
SS2_8,1,test,A
SS2_8,1,test,B
SS2_8,1,test,B
SS2_8,1,test,B
SS2_8,1,test,A
SS2_9,1,test,B
SS2_9,1,test,A
SS2_9,1,test,B
SS2_9,1,test,B
SS2_9,1,test,A
SS2_9,1,test,B
SS2_9,1,test,B
SS2_9,1,test,A
SS2_9,1,test,A
SS2_9,1,test,B
SS2_9,1,test,A
SS2_9,1,test,B
SS2_9,1,test,B
SS2_9,1,test,B
SS2_9,1,test,A
SS2_9,1,test,A
SS2_9,1,test,B
SS2_9,1,test,A
SS2_9,1,test,A
SS2_9,1,test,B
SS2_9,1,test,B
SS2_9,1,test,A
SS2_9,1,test,A
SS2_9,1,test,A
SS2_9,1,test,B
SS2_9,1,test,B
SS2_9,1,test,A
SS2_9,1,test,B
SS2_9,1,test,B
SS2_9,1,test,B
SS2_10,1,test,A
SS2_10,1,test,B
SS2_10,1,test,A
SS2_10,1,test,B
SS2_10,1,test,B
SS2_10,1,test,A
SS2_10,1,test,A
SS2_10,1,test,A
SS2_10,1,test,A
SS2_10,1,test,B
SS2_10,1,test,A
SS2_10,1,test,A
SS2_10,1,test,A
SS2_10,1,test,A
SS2_10,1,test,A
SS2_10,1,test,A
SS2_10,1,test,B
SS2_10,1,test,A
SS2_10,1,test,B
SS2_10,1,test,A
SS2_10,1,test,B
SS2_10,1,test,B
SS2_10,1,test,B
SS2_10,1,test,A
SS2_10,1,test,A
SS2_10,1,test,A
SS2_10,1,test,A
SS2_10,1,test,A
SS2_10,1,test,B
SS2_10,1,test,A
SS2_11,1,test,A
SS2_11,1,test,B
SS2_11,1,test,A
SS2_11,1,test,A
SS2_11,1,test,B
SS2_11,1,test,B
SS2_11,1,test,A
SS2_11,1,test,B
SS2_11,1,test,B
SS2_11,1,test,B
SS2_11,1,test,A
SS2_11,1,test,A
SS2_11,1,test,A
SS2_11,1,test,A
SS2_11,1,test,B
SS2_11,1,test,B
SS2_11,1,test,A
SS2_11,1,test,B
SS2_11,1,test,B
SS2_11,1,test,A
SS2_11,1,test,B
SS2_11,1,test,A
SS2_11,1,test,B
SS2_11,1,test,B
SS2_11,1,test,A
SS2_11,1,test,A
SS2_11,1,test,A
SS2_11,1,test,B
SS2_11,1,test,A
SS2_11,1,test,B
SS2_12,1,test,B
SS2_12,1,test,A
SS2_12,1,test,B
SS2_12,1,test,B
SS2_12,1,test,B
SS2_12,1,test,A
SS2_12,1,test,A
SS2_12,1,test,B
SS2_12,1,test,A
SS2_12,1,test,A
SS2_12,1,test,B
SS2_12,1,test,A
SS2_12,1,test,B
SS2_12,1,test,B
SS2_12,1,test,A
SS2_12,1,test,B
SS2_12,1,test,B
SS2_12,1,test,B
SS2_12,1,test,A
SS2_12,1,test,B
SS2_12,1,test,B
SS2_12,1,test,A
SS2_12,1,test,B
SS2_12,1,test,A
SS2_12,1,test,B
SS2_12,1,test,B
SS2_12,1,test,A
SS2_12,1,test,B
SS2_12,1,test,A
SS2_12,1,test,B
SS2_13,1,test,A
SS2_13,1,test,B
SS2_13,1,test,A
SS2_13,1,test,A
SS2_13,1,test,B
SS2_13,1,test,B
SS2_13,1,test,A
SS2_13,1,test,A
SS2_13,1,test,B
SS2_13,1,test,B
SS2_13,1,test,B
SS2_13,1,test,B
SS2_13,1,test,A
SS2_13,1,test,A
SS2_13,1,test,B
SS2_13,1,test,B
SS2_13,1,test,B
SS2_13,1,test,A
SS2_13,1,test,B
SS2_13,1,test,B
SS2_13,1,test,A
SS2_13,1,test,B
SS2_13,1,test,B
SS2_13,1,test,A
SS2_13,1,test,B
SS2_13,1,test,B
SS2_13,1,test,A
SS2_13,1,test,A
SS2_13,1,test,B
SS2_13,1,test,B
SS2_14,1,test,B
SS2_14,1,test,A
SS2_14,1,test,B
SS2_14,1,test,B
SS2_14,1,test,A
SS2_14,1,test,A
SS2_14,1,test,B
SS2_14,1,test,A
SS2_14,1,test,A
SS2_14,1,test,B
SS2_14,1,test,B
SS2_14,1,test,A
SS2_14,1,test,B
SS2_14,1,test,B
SS2_14,1,test,A
SS2_14,1,test,A
SS2_14,1,test,B
SS2_14,1,test,A
SS2_14,1,test,A
SS2_14,1,test,B
SS2_14,1,test,B
SS2_14,1,test,A
SS2_14,1,test,B
SS2_14,1,test,A
SS2_14,1,test,A
SS2_14,1,test,B
SS2_14,1,test,B
SS2_14,1,test,B
SS2_14,1,test,A
SS2_14,1,test,B
SS2_15,1,test,A
SS2_15,1,test,B
SS2_15,1,test,A
SS2_15,1,test,A
SS2_15,1,test,B
SS2_15,1,test,B
SS2_15,1,test,A
SS2_15,1,test,A
SS2_15,1,test,B
SS2_15,1,test,B
SS2_15,1,test,B
SS2_15,1,test,A
SS2_15,1,test,B
SS2_15,1,test,A
SS2_15,1,test,B
SS2_15,1,test,B
SS2_15,1,test,A
SS2_15,1,test,B
